,pred_pIC50,MW,LogP,NumHDonors,NumHAcceptors,1,0,IC50
2304,3.7414594212554233,376.4490000000001,4.008720000000003,0.0,6.0,LTS0090118,CC(=O)O[C@H]1CC[C@H](C)[C@@]2(C)[C@H](OC(=O)C(C)C)c3c(C)coc3C(=O)[C@H]12,0.00018135961231442095
2305,4.369271933576009,453.6270000000002,5.7438000000000065,3.0,4.0,LTS0243874,C=CC(C)(CCC=C(C)C)c1ccc2c3c1N=C(O)[C@@H]3C[C@@H](CO)N=C(O)[C@H](C(C)C)N2C,4.272952513641246e-05
2306,3.511723607411019,606.888,9.205300000000003,3.0,5.0,LTS0037988,CC(C)=CCC[C@](C)(O)[C@@H]1CC[C@]2(C)[C@H]1CC[C@H]1[C@@]3(C)CCC(OC(=O)C=Cc4ccc(O)c(O)c4)C(C)(C)[C@H]3CC[C@]12C,0.00030780551195310764
2307,2.7716542796237973,334.36800000000017,2.5098000000000003,2.0,6.0,LTS0049304,CCC/C=C/C1OC1C(=O)c1c(O)cc(O)cc1CC(=O)OCC,0.0016917871438905437
2308,4.149836203079842,1037.1560000000002,-3.4977999999999825,13.0,23.0,LTS0253432,CC(CCC1(O)OC2CC3C4CC(=O)C5CC(OC6OC(COC7OCC(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,7.082128409876715e-05
2309,2.6386490236700917,614.8200000000003,7.19780000000001,1.0,7.0,LTS0045769,CC(=O)OC(CC=C(C)C(=O)O)C(C)C1CC(OC(C)=O)C2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3,0.002298005037243414
2310,2.7760288706717593,246.30599999999998,2.2755,0.0,3.0,LTS0045770,C=C1C(=O)OC2CC(C)C3=CC(=O)C(C)C3CC12,0.001674831534250913
2311,3.633564371640734,720.9410000000007,4.287500000000006,4.0,11.0,LTS0262069,CC(=O)OCC1OC(OC2CC3C(C)(C)C(OC(C)=O)CCC3(C)C3CCC45CC4(CCC5C(C)CC(O)C4OC4(C)C)C23C)C(O)C(O)C1O,0.000232506783603272
2312,1.732387720225958,295.33500000000004,1.53,2.0,4.0,LTS0088915,C[C@@H]1C[C@@](C)(CO)OC1=CC(=O)CC1CC(=O)N=C(O)C1,0.018518776051532265
2313,3.5812316370790533,444.70000000000033,6.943600000000009,1.0,3.0,LTS0044971,CC(C)[C@@H](C)[C@@H](C)C[C@@H](C)[C@H]1CC[C@H]2[C@@]34C=C[C@]5(C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@]12C)OO4,0.0002622819252660531
2314,1.6404357967087986,307.2580000000001,1.3690999999999998,0.0,8.0,LTS0113847,COC(=O)C[C@]1(OC)OC(=O)c2nc3occc3c(OC)c21,0.022885700139777188
2315,6.064683466006184,914.092,4.603500000000006,8.0,11.0,LTS0261318,CC[C@H](C)[C@H](NC(O)=N[C@@H]1CCCCN=C(O)[C@H](COC(C)=O)N=C(O)[C@H](CCc2ccc(O)cc2)N(C)C(=O)[C@H](CCc2ccccc2)N=C(O)[C@H](CC[S+](C)[O-])N=C1O)C(=O)O,8.616215131720574e-07
2316,2.912919568035516,450.66000000000037,4.015900000000006,4.0,5.0,LTS0261914,CC(C)CCCC(C)C1CCC(C2=CC(O)C3(O)CC(O)CCC3(C)C2=O)C1(C)CCO,0.0012220259601791817
2317,3.630275991087844,416.64600000000024,5.793800000000006,1.0,3.0,LTS0045501,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.00023427395476598932
2318,2.95481814773899,540.9930000000004,1.9911999999999992,1.0,10.0,LTS0044728,C=C1CC(O)C2OC3(C(C)C(=O)OC3C1Cl)C(OC(C)=O)C1C2(C)C=CC(OC(C)=O)C1(C)OC(C)=O,0.0011096393576236542
2319,2.346933645077209,272.47599999999994,6.617800000000006,0.0,0.0,LTS0036120,C=CC(=C)CCC=C(C)CCC1C(=C)CCCC1(C)C,0.004498485810431454
2320,3.751763370341618,1125.4169999999995,8.109570000000014,14.0,15.0,LTS0265567,CCCCCCC[C@@H](O)CC(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CCC(=N)O)C(O)=N[C@H]1C(O)=N[C@H](C(C)C)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CO)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CO)C(O)=N[C@@H](CC(C)C)C(=O)O[C@@H]1C,0.00017710736825457516
2321,3.91149198672376,482.44100000000026,0.9904999999999995,5.0,10.0,LTS0116135,COc1cc(C2[C@H]3C=C(C4Oc5cc(O)cc(O)c5C(=O)C4O)[C@H]4[C@H]2CO[C@@]4(O)C3=O)ccc1O,0.0001226049524616023
2322,3.9369663815452403,474.72600000000034,7.001000000000007,2.0,3.0,LTS0037011,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@@H]([C@]4(C)CC[C@H](C(C)(C)O)O4)CC[C@]32C)[C@@]1(C)CCC(=O)O,0.0001156201739556429
2323,2.931391861236418,348.4830000000001,3.977000000000003,1.0,4.0,LTS0116108,C=C(C)C(CC[C@](C)(O)[C@H]1CC[C@@H]2CC=C(C(C)=O)C[C@@H]12)OC(C)=O,0.0011711381779074372
2324,5.010533228718757,883.9970000000001,5.771000000000007,8.0,12.0,LTS0040186,CC(C)CCCCCCCCCC(=O)N(C)[C@H](CO)C(O)=N[C@H](C)C(O)=NCC(=O)N(C)C1C(O)=N[C@@H](C)C(O)=NC(C(=O)O)Cc2cc(c(O)c([N+](=O)[O-])c2)-c2cc1ccc2O,9.760381009924458e-06
2325,4.050863156879957,330.4240000000001,3.6491000000000025,2.0,3.0,LTS0254324,CC(C)(O)c1ccc2c(c1)C(=O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,8.894813429881735e-05
2326,2.7750342193637305,404.4590000000002,2.0999999999999996,1.0,7.0,LTS0247756,C=C1C(=O)OC2C3C(C)=CCC3C(C)(CO)C(OC(=O)C(=CC)COC(C)=O)C12,0.001678671745334056
2327,3.6348278912043344,344.49500000000006,4.874300000000005,1.0,3.0,LTS0253379,CC(=O)OCC1(C)CCCC2(C)c3ccc(C(C)C)cc3C(O)CC12,0.00023183132042198517
2328,5.994727140073022,1390.4320000000005,3.546840000000013,21.0,22.0,LTS0115022,CSCCC(N=C(O)C(Cc1cnc[nH]1)N=C(O)C(CO)N=C(O)CN=C(O)C(N=C(O)C(Cc1ccc(OS(=O)(=O)O)cc1)N=C(O)C(CC(=O)O)N=C(O)C(CCC(=N)O)N=C(O)C1CCC(O)=N1)C(C)O)C(O)=NC(CC(=O)O)C(O)=NC(Cc1ccccc1)C(=N)O,1.01221521233396e-06
2329,1.2498184682246487,283.244,-2.44403,6.0,9.0,LTS0044502,N=c1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,0.05625764287002069
